Date,Actual_Direction,Predicted_Direction,Predicted_Probability,Correct
2023-02-02,0,1,0.5229758992237982,False
2023-02-03,0,1,0.5785049903814725,False
2023-02-06,1,1,0.5227059107957283,True
2023-02-07,0,0,0.4932786779614774,True
2023-02-08,0,1,0.5239365369702653,False
2023-02-09,1,1,0.5528448088274375,True
2023-02-10,1,1,0.5401739245760204,True
2023-02-13,0,1,0.5229182408979288,False
2023-02-14,1,1,0.5836428078110295,True
2023-02-15,0,1,0.576138082668664,False
2023-02-16,0,1,0.5878721983225488,False
2023-02-17,0,1,0.5312100668262703,False
2023-02-21,0,1,0.5842118179560021,False
2023-02-22,1,1,0.5952583414355103,True
2023-02-23,0,1,0.6097408311133626,False
2023-02-24,1,1,0.6190760992035017,True
2023-02-27,0,1,0.6158857741965105,False
2023-02-28,0,1,0.6403615339109072,False
2023-03-01,1,1,0.6185628008902867,True
2023-03-02,1,1,0.6030405204085383,True
2023-03-03,1,1,0.5661257782566992,True
2023-03-06,0,1,0.6170725300517199,False
2023-03-07,1,1,0.6056564311210959,True
2023-03-08,0,1,0.5762460528036634,False
2023-03-09,0,1,0.6025936779771709,False
2023-03-10,0,1,0.5946876963356792,False
2023-03-13,1,1,0.588494297055825,True
2023-03-14,0,1,0.5571470273326349,False
2023-03-15,1,1,0.6164473753807987,True
2023-03-16,0,1,0.5674358396136934,False
2023-03-17,1,1,0.6036604678028132,True
2023-03-20,1,1,0.5445539889586952,True
2023-03-21,0,1,0.5451819192622149,False
2023-03-22,1,1,0.5682477321813488,True
2023-03-23,1,1,0.549240994698192,True
2023-03-24,1,1,0.540791382367726,True
2023-03-27,0,1,0.5478600897713304,False
2023-03-28,1,1,0.5817513468385791,True
2023-03-29,1,1,0.5099001777249172,True
2023-03-30,1,1,0.5244722106949126,True
2023-03-31,1,0,0.49140443261578587,False
2023-04-03,0,1,0.525833634533258,False
2023-04-04,0,1,0.5190428264266514,False
2023-04-05,1,1,0.5022895396007963,True
2023-04-06,1,0,0.4966614908871182,False
2023-04-10,0,1,0.5208872851703874,False
2023-04-11,0,1,0.529642283726049,False
2023-04-12,1,0,0.4923823510220582,False
2023-04-13,0,0,0.49358566944800963,True
2023-04-14,1,1,0.5132096839554304,True
2023-04-17,1,1,0.5210943351839851,True
2023-04-18,0,1,0.504770012512682,False
2023-04-19,0,0,0.4980148445534062,True
2023-04-20,1,1,0.5445088184789872,True
2023-04-21,1,1,0.5497510702587081,True
2023-04-24,0,1,0.5612426975687957,False
2023-04-25,0,1,0.5910577070593636,False
2023-04-26,1,1,0.5756503741156225,True
2023-04-27,1,1,0.546831011925746,True
2023-04-28,0,1,0.5639661280995962,False
2023-05-01,0,1,0.5762387532639233,False
2023-05-02,0,1,0.5662211801161843,False
2023-05-03,0,1,0.5662122573553737,False
2023-05-04,1,1,0.5782372638952605,True
2023-05-05,1,1,0.5573870038184221,True
2023-05-08,0,1,0.5949500119918535,False
2023-05-09,1,1,0.578719798421952,True
2023-05-10,0,1,0.5603093551669804,False
2023-05-11,0,1,0.5690040455850911,False
2023-05-12,1,1,0.5823371814133452,True
2023-05-15,0,1,0.5477705958228515,False
2023-05-16,1,1,0.546431859576117,True
2023-05-17,1,1,0.5494200533774569,True
2023-05-18,0,1,0.562750065323523,False
2023-05-19,1,1,0.587670771073288,True
2023-05-22,0,1,0.549758949493288,False
2023-05-23,0,1,0.5445495376431816,False
2023-05-24,1,1,0.5406483250449546,True
2023-05-25,1,1,0.5410237854082962,True
2023-05-26,1,1,0.5438224720175839,True
2023-05-30,0,1,0.5658175466252825,False
2023-05-31,1,1,0.5625856254698192,True
2023-06-01,1,1,0.5337532769662335,True
2023-06-02,0,1,0.5282648655485148,False
2023-06-05,1,1,0.5424044775049759,True
2023-06-06,0,1,0.5220868065198814,False
2023-06-07,1,1,0.5190215665404841,True
2023-06-08,1,1,0.5160511600752695,True
2023-06-09,1,1,0.5472810473084136,True
2023-06-12,1,1,0.534882107731586,True
2023-06-13,1,1,0.5117536495127177,True
2023-06-14,1,0,0.49225722423373913,False
2023-06-15,0,0,0.4893210615013867,True
2023-06-16,0,1,0.5170220083506561,False
2023-06-20,0,1,0.5130058948265198,False
2023-06-21,1,1,0.5114564131021914,True
2023-06-22,0,1,0.5059912035958284,False
2023-06-23,0,1,0.5674791272778213,False
2023-06-26,1,1,0.5549892619509516,True
2023-06-27,0,1,0.5437262447185321,False
2023-06-28,1,1,0.5580647518136831,True
2023-06-29,1,1,0.5587316909325202,True
2023-06-30,1,1,0.5424744496749689,True
2023-07-03,0,1,0.5397948119672911,False
2023-07-05,0,1,0.557236345652403,False
2023-07-06,0,1,0.5572459736057236,False
2023-07-07,1,1,0.574460031939439,True
2023-07-10,1,1,0.5647749156204428,True
2023-07-11,1,1,0.5584404628567996,True
2023-07-12,1,1,0.5589490294638072,True
2023-07-13,0,1,0.5432221224240572,False
2023-07-14,1,1,0.5360860288269663,True
2023-07-17,1,1,0.5128074792977305,True
2023-07-18,1,1,0.5113752842301813,True
2023-07-19,0,1,0.5135934601578379,False
2023-07-20,1,1,0.535037690557643,True
2023-07-21,1,1,0.5304895787289383,True
2023-07-24,1,1,0.5364595176927209,True
2023-07-25,0,1,0.5428860760840903,False
2023-07-26,0,1,0.5240682281736057,False
2023-07-27,1,1,0.5331290855912462,True
2023-07-28,1,1,0.5043033129295932,True
2023-07-31,0,1,0.5281160216197602,False
2023-08-01,0,1,0.5514786403982462,False
2023-08-02,0,1,0.5894211892522797,False
2023-08-03,0,1,0.5620103886375251,False
2023-08-04,1,1,0.5970686973968493,True
2023-08-07,0,1,0.5933958465160287,False
2023-08-08,0,1,0.6231373817666388,False
2023-08-09,1,1,0.6064691235301116,True
2023-08-10,0,1,0.5939291346728928,False
2023-08-11,1,1,0.6152670669327491,True
2023-08-14,0,1,0.6105790243805591,False
2023-08-15,0,1,0.6265588799305738,False
2023-08-16,0,1,0.6018024197631816,False
2023-08-17,0,1,0.6339352233692083,False
2023-08-18,1,1,0.6283352428734772,True
2023-08-21,0,1,0.6374071603144313,False
2023-08-22,1,1,0.6262963820489126,True
2023-08-23,0,1,0.5890242545628318,False
2023-08-24,1,1,0.6123752351732104,True
2023-08-25,1,1,0.5799275883975544,True
2023-08-28,1,1,0.5874594530037796,True
2023-08-29,1,1,0.5434015164273398,True
2023-08-30,0,1,0.57115624879421,False
2023-08-31,1,1,0.5429562107775545,True
2023-09-01,0,1,0.5431578407762929,False
2023-09-05,0,1,0.5315166469157305,False
2023-09-06,0,1,0.5341486975901464,False
2023-09-07,1,1,0.5356313763588801,True
2023-09-08,1,1,0.5164990614971579,True
2023-09-11,0,1,0.5423535370642916,False
2023-09-12,1,1,0.5581973045928706,True
2023-09-13,1,1,0.5682632808238427,True
2023-09-14,0,1,0.521632094911054,False
2023-09-15,1,1,0.561174795378375,True
2023-09-18,0,1,0.5547000490700654,False
2023-09-19,0,1,0.5745929925697354,False
2023-09-20,0,1,0.5988158364295653,False
2023-09-21,0,1,0.6164509773036742,False
2023-09-22,1,1,0.6084484165535252,True
2023-09-25,0,1,0.6097267552792123,False
2023-09-26,1,1,0.6284503571013903,True
2023-09-27,1,1,0.6109009987942122,True
2023-09-28,0,1,0.6064269222615013,False
2023-09-29,1,1,0.6204489845108431,True
2023-10-02,0,1,0.6270353798487719,False
2023-10-03,1,1,0.6251453956894234,True
2023-10-04,0,1,0.5996998328983062,False
2023-10-05,1,1,0.6111958131422515,True
2023-10-06,1,1,0.5895971290793102,True
2023-10-09,1,1,0.5965217105132875,True
2023-10-10,1,1,0.5545483394858998,True
2023-10-11,0,1,0.5390784644451052,False
2023-10-12,0,1,0.5372224149935141,False
2023-10-13,1,1,0.5436228897236348,True
2023-10-16,0,0,0.49831973231959903,True
2023-10-17,0,1,0.5140727112238994,False
2023-10-18,0,1,0.5657323459102628,False
2023-10-19,0,1,0.546873901395703,False
2023-10-20,0,1,0.5590056516334039,False
2023-10-23,1,1,0.5502238290618774,True
2023-10-24,0,1,0.5705509123196524,False
2023-10-25,0,1,0.5938934452645517,False
2023-10-26,0,1,0.59335469812067,False
2023-10-27,1,1,0.5923998808594005,True
2023-10-30,1,1,0.5929745983136296,True
2023-10-31,1,1,0.6199937184912732,True
2023-11-01,1,1,0.5781554926393823,True
2023-11-02,1,1,0.5495145197971057,True
2023-11-03,1,1,0.5424295130072744,True
2023-11-06,1,1,0.548494046470253,True
2023-11-07,1,1,0.5209678808566951,True
2023-11-08,0,0,0.49088622030519014,True
2023-11-09,1,1,0.5026594844179283,True
2023-11-10,0,0,0.4819846551602385,True
2023-11-13,1,1,0.5208554113774715,True
2023-11-14,1,0,0.4821291635597866,False
2023-11-15,1,0,0.49586547882801735,False
2023-11-16,1,0,0.4702372503346803,False
2023-11-17,1,0,0.47424579855014654,False
2023-11-20,0,0,0.44993472658310624,True
2023-11-21,1,0,0.4814273450349487,False
2023-11-22,1,0,0.4827681445203857,False
2023-11-24,0,0,0.48533367850094444,True
2023-11-27,1,1,0.5060803935415681,True
2023-11-28,0,0,0.4940109115459617,True
2023-11-29,1,1,0.5167504114193531,True
2023-11-30,1,0,0.4809752796944138,False
2023-12-01,0,0,0.4874019554895797,True
2023-12-04,0,1,0.5143096951482742,False
2023-12-05,0,1,0.5360902408623438,False
2023-12-06,1,1,0.5462214232361783,True
2023-12-07,1,1,0.5348512816120323,True
2023-12-08,1,1,0.5501106066186626,True
2023-12-11,1,1,0.5412866638096085,True
2023-12-12,1,1,0.5350444261510597,True
2023-12-13,1,1,0.5039433582541313,True
